day;time distance;space distance;sex one;sex two;time;name one;name two
10/1/2021;308.0;19;hembra;hembra;1900-01-01T17:24:00.000000000;T30;T129
10/1/2021;186.0;18;hembra;hembra;1900-01-01T17:24:00.000000000;T30;T129
10/1/2021;338.0;18;hembra;hembra;1900-01-01T17:24:00.000000000;T30;T129
10/1/2021;358.0;19;hembra;hembra;1900-01-01T17:24:00.000000000;T30;T129
10/1/2021;511.0;7;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;502.0;7;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;492.0;2;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;96.0;16;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;7.0;8;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;3.0;6;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;13.0;19;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;33.0;16;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;452.0;19;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;72.0;19;hembra;hembra;1900-01-01T21:50:00.000000000;T30;T129
10/1/2021;154.0;19;hembra;hembra;1900-01-01T15:53:00.000000000;T30;T129
10/1/2021;145.0;18;hembra;hembra;1900-01-01T15:53:00.000000000;T30;T129
10/1/2021;135.0;17;hembra;hembra;1900-01-01T15:53:00.000000000;T30;T129
10/1/2021;360.0;16;hembra;hembra;1900-01-01T15:53:00.000000000;T30;T129
10/1/2021;390.0;19;hembra;hembra;1900-01-01T15:53:00.000000000;T30;T129
10/1/2021;69.0;15;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;60.0;14;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;50.0;12;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;40.0;18;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;366.0;19;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;435.0;15;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;445.0;10;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;386.0;18;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;475.0;15;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;484.0;18;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;10.0;17;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;514.0;17;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;20.0;18;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;534.0;17;hembra;hembra;1900-01-01T14:28:00.000000000;T30;T129
10/1/2021;526.0;12;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;517.0;11;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;507.0;7;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;497.0;18;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;180.0;19;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;111.0;16;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;91.0;17;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;32.0;17;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;22.0;10;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;12.0;5;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;2.0;17;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;71.0;16;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;18.0;13;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;27.0;16;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;467.0;15;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;71.0;19;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;57.0;16;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;477.0;17;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;77.0;16;hembra;hembra;1900-01-01T22:05:00.000000000;T30;T129
10/1/2021;532.0;17;hembra;hembra;1900-01-01T22:11:00.000000000;T30;T129
10/1/2021;523.0;15;hembra;hembra;1900-01-01T22:11:00.000000000;T30;T129
10/1/2021;513.0;16;hembra;hembra;1900-01-01T22:11:00.000000000;T30;T129
10/1/2021;18.0;18;hembra;hembra;1900-01-01T22:11:00.000000000;T30;T129
10/1/2021;471.0;12;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;462.0;11;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;452.0;8;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;442.0;19;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;56.0;17;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;36.0;18;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;23.0;19;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;33.0;11;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;43.0;7;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;53.0;18;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;16.0;17;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;73.0;14;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;82.0;17;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;412.0;16;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;112.0;16;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;422.0;18;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;132.0;17;hembra;hembra;1900-01-01T21:10:00.000000000;T30;T129
10/1/2021;542.0;13;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;533.0;12;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;523.0;9;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;513.0;18;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;127.0;18;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;107.0;17;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;48.0;18;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;38.0;12;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;28.0;7;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;18.0;18;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;87.0;16;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;2.0;13;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;11.0;17;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;483.0;15;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;87.0;19;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;41.0;16;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;493.0;17;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;61.0;16;hembra;hembra;1900-01-01T22:21:00.000000000;T30;T129
10/1/2021;547.0;12;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;538.0;11;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;528.0;9;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;43.0;13;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;33.0;9;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;92.0;19;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;3.0;16;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;6.0;19;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;488.0;18;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;36.0;19;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;56.0;19;hembra;hembra;1900-01-01T22:26:00.000000000;T30;T129
10/1/2021;94.0;13;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;85.0;12;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;75.0;9;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;65.0;19;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;321.0;18;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;341.0;18;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;400.0;19;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;410.0;12;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;420.0;8;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;430.0;19;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;361.0;17;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;450.0;14;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;459.0;17;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;35.0;16;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;489.0;17;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;45.0;18;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;509.0;17;hembra;hembra;1900-01-01T14:53:00.000000000;T30;T129
10/1/2021;557.0;10;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;548.0;9;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;538.0;6;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;142.0;18;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;122.0;19;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;53.0;11;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;43.0;7;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;33.0;19;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;102.0;19;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;13.0;15;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;4.0;19;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;498.0;18;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;26.0;18;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;46.0;19;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;401.0;17;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;392.0;16;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;382.0;13;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;372.0;16;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;342.0;19;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;34.0;17;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;93.0;19;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;103.0;15;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;113.0;11;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;123.0;19;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;54.0;16;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;143.0;13;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;152.0;17;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;342.0;15;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;54.0;18;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;182.0;16;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;352.0;17;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;202.0;15;hembra;hembra;1900-01-01T20:00:00.000000000;T30;T129
10/1/2021;225.0;14;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;216.0;13;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;206.0;10;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;196.0;17;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;190.0;18;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;210.0;17;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;269.0;18;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;279.0;13;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;289.0;8;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;299.0;18;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;230.0;16;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;319.0;13;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;328.0;17;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;166.0;15;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;230.0;19;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;358.0;16;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;176.0;17;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;378.0;16;hembra;hembra;1900-01-01T17:04:00.000000000;T30;T129
10/1/2021;114.0;16;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;105.0;15;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;95.0;13;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;85.0;17;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;321.0;18;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;390.0;16;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;400.0;11;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;341.0;17;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;430.0;14;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;439.0;18;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;55.0;16;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;469.0;17;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;65.0;18;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;489.0;17;hembra;hembra;1900-01-01T15:13:00.000000000;T30;T129
10/1/2021;577.0;10;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;568.0;11;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;558.0;5;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;231.0;17;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;162.0;12;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;152.0;18;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;142.0;16;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;83.0;16;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;73.0;5;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;63.0;2;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;53.0;15;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;122.0;16;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;33.0;12;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;24.0;16;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;518.0;16;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;6.0;16;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;528.0;17;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;26.0;17;hembra;hembra;1900-01-01T22:56:00.000000000;T30;T129
10/1/2021;557.0;13;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;548.0;12;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;538.0;9;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;528.0;18;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;142.0;17;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;122.0;17;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;63.0;18;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;53.0;11;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;43.0;7;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;33.0;18;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;102.0;16;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;13.0;13;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;4.0;17;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;498.0;16;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;102.0;19;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;26.0;16;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;508.0;17;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;46.0;17;hembra;hembra;1900-01-01T22:36:00.000000000;T30;T129
10/1/2021;491.0;16;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;482.0;15;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;472.0;13;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;462.0;17;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;56.0;18;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;13.0;15;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;23.0;11;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;33.0;19;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;36.0;16;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;53.0;14;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;62.0;17;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;432.0;15;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;36.0;19;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;92.0;16;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;442.0;17;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;112.0;16;hembra;hembra;1900-01-01T21:30:00.000000000;T30;T129
10/1/2021;592.0;10;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;583.0;11;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;573.0;5;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;246.0;17;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;177.0;12;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;167.0;18;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;157.0;16;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;98.0;16;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;88.0;5;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;78.0;2;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;68.0;15;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;137.0;16;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;48.0;13;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;39.0;16;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;533.0;16;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;9.0;16;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;543.0;17;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;11.0;17;hembra;hembra;1900-01-01T23:11:00.000000000;T30;T129
10/1/2021;597.0;17;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;588.0;16;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;578.0;14;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;568.0;16;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;538.0;19;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;162.0;17;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;103.0;19;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;93.0;16;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;83.0;11;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;73.0;19;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;142.0;16;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;53.0;13;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;44.0;16;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;538.0;14;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;142.0;18;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;14.0;15;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;548.0;16;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;6.0;15;hembra;hembra;1900-01-01T23:16:00.000000000;T30;T129
10/1/2021;602.0;12;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;593.0;12;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;583.0;8;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;573.0;18;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;256.0;18;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;187.0;15;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;177.0;19;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;167.0;16;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;108.0;17;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;98.0;9;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;88.0;5;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;78.0;16;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;147.0;15;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;58.0;12;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;49.0;15;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;543.0;14;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;147.0;18;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;19.0;15;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;553.0;16;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;1.0;16;hembra;hembra;1900-01-01T23:21:00.000000000;T30;T129
10/1/2021;79.0;16;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;70.0;15;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;60.0;12;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;50.0;16;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;20.0;19;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;336.0;18;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;356.0;16;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;415.0;18;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;425.0;13;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;435.0;8;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;445.0;17;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;376.0;15;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;465.0;12;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;474.0;15;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;20.0;14;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;376.0;18;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;504.0;14;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;30.0;15;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;524.0;15;hembra;hembra;1900-01-01T14:38:00.000000000;T30;T129
10/1/2021;612.0;18;hembra;hembra;1900-01-01T23:31:00.000000000;T30;T129
10/1/2021;603.0;16;hembra;hembra;1900-01-01T23:31:00.000000000;T30;T129
10/1/2021;593.0;14;hembra;hembra;1900-01-01T23:31:00.000000000;T30;T129
10/1/2021;583.0;16;hembra;hembra;1900-01-01T23:31:00.000000000;T30;T129
10/1/2021;553.0;19;hembra;hembra;1900-01-01T23:31:00.000000000;T30;T129
10/1/2021;177.0;18;hembra;hembra;1900-01-01T23:31:00.000000000;T30;T129
10/1/2021;108.0;16;hembra;hembra;1900-01-01T23:31:00.000000000;T30;T129
